cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
428,6,0,8,0.231207058,679,11,0.888450288,0
366,6,1,8,0.003553292,711,11,0.943194554,0
438,6,1,8,0.445221069,699,9,0.888450288,0
420,6,1,8,0.079154083,697,9,0.943194554,0
381,6,1,8,0.150775884,624,11,0.943194554,0
379,6,0,8,0.076026488,717,11,0.943194554,0
351,6,1,8,0.231207058,607,5,0.888450288,0
491,6,0,8,0.325851399,837,9,0.888450288,0
386,6,0,8,0.255080992,595,9,0.943194554,0
435,6,0,8,0.218418697,702,9,0.943194554,0
349,6,0,8,0.25905998,610,5,0.888450288,0
391,6,1,8,0.613189999,637,5,0.888450288,0
479,6,1,8,0.374450661,617,11,0.888450288,0
450,6,1,8,0.135711322,632,11,0.888450288,0
432,6,1,8,0.032257609,818,11,0.888450288,0
402,6,1,8,0.02827862,683,9,0.888450288,0
483,6,0,8,0.313914432,881,11,0.888450288,0
423,6,1,8,0.052152554,726,11,0.943194554,0
351,6,1,8,0.203354135,585,9,0.943194554,0
503,6,1,8,0.083984465,710,5,0.888450288,0
400,6,0,8,0.350576727,572,5,0.888450288,0
483,6,0,8,0.695897374,751,5,0.888450288,0
506,6,0,8,0.162712851,799,5,0.888450288,0
366,6,0,8,0.139690311,618,5,0.943194554,0
425,6,0,8,0.175501212,709,5,0.888450288,0
376,6,0,8,0.146796895,713,9,0.943194554,0
269,6,0,8,0.458009429,572,11,0.888450288,0
361,6,1,8,0.549526176,588,9,0.888450288,0
438,6,0,8,0.035385204,681,5,0.888450288,0
363,6,0,8,0.306807848,747,9,0.943194554,0
412,6,0,8,0.007532281,689,11,0.943194554,0
383,6,0,8,0.187438179,750,5,0.943194554,0
394,6,1,8,0.398324595,668,5,0.943194554,0
498,6,0,8,0.080005477,709,5,0.943194554,0
392,6,1,8,0.087112061,728,11,0.888450288,0
461,6,0,8,0.110985994,803,11,0.943194554,0
309,6,1,8,0.231207058,647,11,0.888450288,0
413,6,1,8,0.015490259,649,9,0.888450288,0
398,6,1,8,0.019469248,674,5,0.888450288,0
358,6,0,8,0.047322171,704,11,0.943194554,0
411,6,1,8,0.318744815,605,5,0.943194554,0
382,6,0,8,0.147648289,671,5,0.888450288,0
368,6,1,8,0.087963454,715,5,0.888450288,0
415,6,1,8,0.000425697,658,11,0.943194554,0
438,6,1,8,0.410261562,649,11,0.888450288,0
348,6,0,8,0.040215587,709,9,0.888450288,0
438,6,0,8,0.406282573,709,5,0.943194554,0
219,6,1,8,0.398324595,538,11,0.888450288,0
321,6,0,8,0.601253033,556,11,0.888450288,0
388,6,1,8,0.043343182,681,9,0.943194554,0
386,6,0,8,0.115816377,663,5,0.943194554,0
345,6,1,8,0.083133072,670,5,0.943194554,0
410,6,1,8,0.195396157,581,5,0.888450288,0
375,6,1,8,0.107858399,733,5,0.888450288,0
433,6,1,8,0.064089521,676,11,0.888450288,0
455,6,1,8,0.122922961,799,9,0.943194554,0
483,6,0,8,0.313914432,783,5,0.888450288,0
411,6,0,8,0.290891892,626,11,0.888450288,0
378,6,1,8,0.134859928,841,9,0.943194554,0
342,6,0,8,0.167543234,684,9,0.888450288,0
366,6,1,8,0.032257609,757,5,0.888450288,0
421,6,0,8,0.227228069,691,11,0.943194554,0
410,6,0,8,0.29884987,633,11,0.943194554,0
412,6,1,8,0.254229598,686,11,0.888450288,0
333,6,0,8,0.155606267,723,9,0.888450288,0
402,6,0,8,0.195396157,754,5,0.943194554,0
434,6,1,8,0.023448237,657,9,0.888450288,0
445,6,1,8,0.318744815,713,5,0.888450288,0
314,6,1,8,0.095070038,799,5,0.943194554,0
498,6,0,8,0.294019487,853,11,0.943194554,0
391,6,0,8,0.215291102,646,9,0.888450288,0
388,6,1,8,0.370471672,711,5,0.943194554,0
361,6,0,8,0.139690311,710,11,0.943194554,0
427,6,0,8,0.040215587,699,11,0.888450288,0
252,6,0,8,0.072047499,667,11,0.888450288,0
377,6,0,8,0.075175094,686,5,0.888450288,0
399,6,1,8,0.135711322,645,5,0.943194554,0
469,6,0,8,0.16669184,668,9,0.943194554,0
388,6,0,8,0.242292631,805,11,0.943194554,0
405,6,1,8,0.210460719,725,9,0.888450288,0
339,6,0,8,0.310786837,597,9,0.943194554,0
420,6,1,8,0.087963454,570,11,0.943194554,0
398,6,0,8,0.528779837,932,9,0.943194554,0
372,6,1,8,0.040215587,770,5,0.943194554,0
385,6,0,8,0.095070038,704,5,0.888450288,0
493,6,1,8,0.199375146,682,9,0.888450288,0
361,6,0,8,0.489841341,583,11,0.888450288,0
421,6,1,8,0.345746344,714,11,0.888450288,0
406,6,0,8,0.162712851,630,9,0.943194554,0
433,6,0,8,0.043343182,609,11,0.888450288,0
438,6,0,8,0.036236598,708,9,0.888450288,0
377,6,0,8,0.035385204,680,9,0.888450288,0
355,6,0,8,0.501778308,567,5,0.888450288,0
425,6,1,8,0.426177518,609,11,0.888450288,0
340,6,1,8,0.362513694,588,9,0.888450288,0
358,6,1,8,0.18345919,713,11,0.888450288,0
425,6,0,8,0.142817906,772,11,0.888450288,0
410,6,1,8,0.027427226,736,5,0.943194554,0
346,6,1,8,0.398324595,590,5,0.943194554,0
389,6,0,8,0.16669184,737,11,0.888450288,0
386,6,1,8,0.06806851,803,5,0.943194554,0
414,6,0,8,0.076026488,651,5,0.943194554,0
464,6,1,8,0.170670829,752,11,0.943194554,0
461,6,1,8,0.49382033,641,9,0.888450288,0
371,6,1,8,0.366492683,681,9,0.943194554,0
445,6,0,8,0.437263091,901,11,0.888450288,0
365,6,1,8,0.131732333,648,9,0.888450288,0
340,6,0,8,0.306807848,687,9,0.943194554,0
442,6,1,8,0.365641289,778,11,0.943194554,0
388,6,0,8,0.286912903,642,5,0.888450288,0
421,6,1,8,0.274975936,615,11,0.943194554,0
450,6,1,8,0.226376675,770,5,0.943194554,0
460,6,1,8,0.695897374,785,11,0.888450288,0
388,6,1,8,0.142817906,709,9,0.888450288,0
387,6,1,8,0.163564245,651,9,0.888450288,0
356,6,1,8,0.247123014,764,9,0.943194554,0
442,6,1,8,0.190565774,778,9,0.943194554,0
442,6,1,8,0.035385204,770,5,0.888450288,0
398,6,1,8,0.314765826,622,5,0.888450288,0
371,6,0,8,0.32187241,787,5,0.943194554,0
481,6,1,8,0.290040498,861,9,0.888450288,0
403,6,0,8,0.103028016,802,11,0.888450288,0
352,6,0,8,0.207333124,757,9,0.943194554,0
332,6,1,8,0.430156507,593,9,0.888450288,0
387,6,1,8,0.024299631,806,11,0.888450288,0
422,6,0,8,0.135711322,652,11,0.943194554,0
394,6,0,8,0.187438179,663,11,0.888450288,0
438,6,0,8,0.258208587,780,11,0.943194554,0
355,6,1,8,0.350576727,620,11,0.943194554,0
292,6,0,8,0.211312113,600,11,0.943194554,0
389,6,1,8,0.179480201,606,11,0.888450288,0
451,6,1,8,0.187438179,626,5,0.943194554,0
425,6,1,8,0.142817906,768,11,0.888450288,0
347,6,0,8,0.501778308,754,5,0.888450288,0
359,6,1,8,0.052152554,595,11,0.943194554,0
381,6,0,8,0.263038969,643,11,0.943194554,0
421,6,1,8,0.20648173,655,11,0.943194554,0
364,6,0,8,0.446072462,472,11,0.943194554,0
373,6,0,8,0.091942443,656,11,0.888450288,0
408,6,1,8,0.294870881,687,5,0.888450288,0
348,6,1,8,0.003553292,735,11,0.943194554,0
565,6,1,8,0.198523752,775,5,0.943194554,0
393,6,0,8,0.067217116,784,11,0.888450288,0
471,6,0,8,0.103028016,714,11,0.888450288,0
350,6,0,8,0.700727757,618,9,0.943194554,0
448,6,1,8,0.270996947,693,5,0.943194554,0
366,6,0,8,0.314765826,665,9,0.888450288,0
451,6,0,8,0.072047499,694,9,0.943194554,0
461,6,0,8,0.278954925,698,11,0.888450288,0
433,6,1,8,0.568569727,712,9,0.888450288,0
437,6,0,8,0.162712851,636,9,0.943194554,0
422,6,1,8,0.247123014,697,5,0.888450288,0
314,6,0,8,0.147648289,712,9,0.943194554,0
428,6,1,8,0.142817906,834,9,0.943194554,0
359,6,0,8,0.517694264,510,11,0.888450288,0
281,6,1,8,0.529631231,557,11,0.943194554,0
370,6,0,8,0.091942443,642,5,0.943194554,0
454,6,1,8,0.091942443,734,11,0.943194554,0
356,6,1,8,0.238313642,762,11,0.943194554,0
352,6,1,8,0.322723804,615,11,0.943194554,0
318,6,0,8,0.003553292,777,11,0.888450288,0
361,6,1,8,0.147648289,620,11,0.888450288,0
397,6,1,8,0.369620278,830,9,0.888450288,0
435,6,0,8,0.278954925,720,9,0.888450288,0
477,6,0,8,0.031406215,781,5,0.943194554,0
401,6,0,8,0.33863976,601,9,0.888450288,0
366,6,0,8,0.111837388,692,9,0.943194554,0
430,6,1,8,0.024299631,704,11,0.943194554,0
343,6,0,8,0.314765826,713,9,0.888450288,0
314,6,0,8,0.357683311,730,11,0.943194554,0
374,6,1,8,0.207333124,721,9,0.888450288,0
384,6,0,8,0.382408639,540,5,0.888450288,0
367,6,0,8,0.342618749,665,5,0.888450288,0
429,6,0,8,0.227228069,706,11,0.943194554,0
336,6,1,8,0.222397686,648,9,0.943194554,0
409,6,1,8,0.286912903,634,5,0.943194554,0
371,6,0,8,0.031406215,726,5,0.888450288,0
346,6,0,8,0.158733862,750,11,0.888450288,0
453,6,0,8,0.512863881,790,9,0.943194554,0
463,6,1,8,0.150775884,623,9,0.943194554,0
377,6,1,8,0.103028016,610,11,0.888450288,0
362,6,0,8,0.354555716,616,11,0.888450288,0
419,6,0,8,0.103028016,742,9,0.888450288,0
521,6,0,8,0.040215587,659,5,0.943194554,0
395,6,1,8,0.119795366,714,5,0.888450288,0
397,6,0,8,0.020320642,723,5,0.943194554,0
445,6,1,8,0.122922961,817,11,0.943194554,0
417,6,1,8,0.122922961,694,5,0.888450288,0
336,6,1,8,0.45403044,495,11,0.888450288,0
367,6,1,8,0.135711322,731,11,0.943194554,0
393,6,0,8,0.02827862,726,9,0.888450288,0
490,6,1,8,0.095921432,662,11,0.943194554,0
399,6,0,8,0.019469248,734,11,0.943194554,0
458,6,0,8,0.122922961,762,11,0.888450288,0
432,6,1,8,0.406282573,706,11,0.888450288,0
337,6,1,8,0.080005477,767,11,0.888450288,0
437,6,1,8,0.080005477,657,9,0.943194554,0
383,6,1,8,0.131732333,629,9,0.943194554,0
427,6,1,8,0.158733862,703,5,0.943194554,0
429,6,1,8,0.179480201,644,9,0.943194554,0
440,6,1,8,0.405431179,840,5,0.888450288,0
368,6,0,8,0.250250609,807,11,0.888450288,0
360,6,0,8,0.191417168,620,9,0.888450288,0
403,6,1,8,0.203354135,718,11,0.888450288,0
359,6,0,8,0.115816377,702,11,0.943194554,0
329,6,1,8,0.127753344,567,5,0.888450288,0
433,6,0,8,0.329830388,772,5,0.888450288,0
349,6,0,8,0.262187576,768,9,0.943194554,0
369,6,1,8,0.350576727,669,5,0.888450288,0
414,6,0,8,0.027427226,769,11,0.888450288,0
493,6,0,8,0.01151127,808,9,0.943194554,0
411,6,1,8,0.095921432,542,11,0.888450288,0
485,6,0,8,0.110985994,714,9,0.943194554,0
442,6,0,8,0.230355664,760,5,0.943194554,0
408,6,1,8,0.063238127,672,11,0.943194554,0
452,6,1,8,0.067217116,733,5,0.888450288,0
432,6,1,8,0.286912903,623,5,0.888450288,0
459,6,0,8,0.421347135,907,5,0.943194554,0
457,6,1,8,0.230355664,779,5,0.943194554,0
422,6,0,8,0.119795366,660,11,0.888450288,0
382,6,0,8,0.294870881,717,11,0.888450288,0
412,6,1,8,0.274975936,732,5,0.943194554,0
297,6,0,8,0.020320642,642,5,0.943194554,0
425,6,0,8,0.266166565,692,11,0.943194554,0
388,6,1,8,0.064089521,829,11,0.943194554,0
408,6,0,8,0.450051451,664,11,0.888450288,0
342,6,0,8,0.219270091,640,9,0.888450288,0
453,6,0,8,0.139690311,745,9,0.943194554,0
338,6,0,8,0.111837388,629,9,0.943194554,0
488,6,0,8,0.067217116,776,9,0.888450288,0
400,6,1,8,0.031406215,809,9,0.943194554,0
393,6,0,8,0.12690195,664,11,0.943194554,0
358,6,0,8,0.569421121,611,5,0.943194554,0
396,6,1,8,0.290891892,616,9,0.943194554,0
413,6,1,8,0.040215587,730,11,0.888450288,0
425,6,1,8,0.342618749,789,9,0.943194554,0
362,6,1,8,0.326702793,696,5,0.888450288,0
504,6,0,8,0.636212539,794,9,0.943194554,0
481,6,1,8,0.3616623,789,9,0.888450288,0
357,6,1,8,0.267017958,592,9,0.943194554,0
365,6,1,8,0.195396157,688,9,0.888450288,0
419,6,0,8,0.02827862,734,5,0.943194554,0
351,6,0,8,0.087963454,730,11,0.943194554,0
365,6,1,8,0.027427226,680,9,0.888450288,0
388,6,1,8,0.12690195,747,11,0.888450288,0
425,6,0,8,0.242292631,783,9,0.943194554,0
395,6,0,8,0.366492683,677,11,0.943194554,0
388,6,0,8,0.027427226,727,5,0.888450288,0
473,6,1,8,0.24627162,852,11,0.943194554,0
311,6,1,8,0.434135496,581,5,0.888450288,0
370,6,1,8,0.146796895,663,11,0.888450288,0
503,6,1,8,0.445221069,794,11,0.888450288,0
469,6,1,8,0.023448237,643,5,0.888450288,0
445,6,1,8,0.159585256,643,9,0.943194554,0
374,6,0,8,0.318744815,635,11,0.943194554,0
357,6,0,8,0.024299631,715,5,0.943194554,0
372,6,1,8,0.151627278,639,11,0.943194554,0
339,6,1,8,0.342618749,631,9,0.943194554,0
413,6,0,8,0.146796895,849,9,0.888450288,0
397,6,1,8,0.003553292,678,5,0.888450288,0
369,6,1,8,0.469946396,555,11,0.943194554,0
414,6,0,8,0.063238127,845,11,0.888450288,0
387,6,0,8,0.330681782,568,9,0.888450288,0
414,6,0,8,0.402303584,627,9,0.888450288,0
341,6,1,8,0.314765826,557,9,0.943194554,0
401,6,1,8,0.110985994,720,5,0.888450288,0
390,6,1,8,0.032257609,633,11,0.943194554,0
372,6,1,8,0.012362664,635,11,0.943194554,0
459,6,1,8,0.24627162,803,5,0.888450288,0
314,6,0,8,0.676853823,555,9,0.888450288,0
326,6,1,8,0.477904374,777,5,0.888450288,0
414,6,0,8,0.135711322,622,11,0.943194554,0
485,6,1,8,0.080005477,688,11,0.943194554,0
433,6,1,8,0.243144025,591,11,0.888450288,0
377,6,0,8,0.243144025,524,5,0.888450288,0
420,6,0,8,0.115816377,702,5,0.888450288,0
411,6,1,8,0.195396157,623,5,0.943194554,0
353,6,0,8,0.215291102,693,9,0.888450288,0
366,6,1,8,0.043343182,791,9,0.943194554,0
530,6,1,8,0.528779837,946,9,0.943194554,0
349,6,1,8,0.426177518,669,11,0.943194554,0
363,6,0,8,0.159585256,608,5,0.888450288,0
420,6,1,8,0.016341653,727,9,0.943194554,0
448,6,0,8,0.080005477,665,11,0.888450288,0
355,6,1,8,0.020320642,719,11,0.943194554,0
426,6,0,8,0.008383675,568,9,0.943194554,0
383,6,0,8,0.048173565,731,11,0.888450288,0
350,6,1,8,0.549526176,644,11,0.943194554,0
417,6,0,8,0.334660771,566,5,0.943194554,0
390,6,0,8,0.251102003,558,9,0.888450288,0
414,6,1,8,0.110985994,805,5,0.888450288,0
409,6,0,8,0.191417168,583,9,0.888450288,0
421,6,1,8,0.01151127,702,11,0.888450288,0
390,6,0,8,0.362513694,656,11,0.943194554,0
375,6,0,8,0.06806851,764,11,0.888450288,0
336,6,1,8,0.087112061,700,5,0.888450288,0
293,6,1,8,0.390366617,604,5,0.943194554,0
440,6,0,8,0.413389157,772,9,0.888450288,0
367,6,0,8,0.174649818,804,9,0.943194554,0
408,6,0,8,0.374450661,658,5,0.888450288,0
504,6,0,8,0.055280149,764,9,0.943194554,0
457,6,1,8,0.076026488,714,9,0.888450288,0
371,6,1,8,0.322723804,630,9,0.888450288,0
358,6,0,8,0.358534705,528,11,0.943194554,0
433,6,0,8,0.258208587,834,5,0.888450288,0
363,6,1,8,0.394345606,651,5,0.888450288,0
238,6,1,10,1.202080368,789,11,0.943194554,1
250,5,1,10,1.214017335,692,11,0.888450288,1
224,2,1,10,1.158311489,767,11,0.943194554,1
270,5,1,10,1.106584633,885,11,0.888450288,1
271,6,1,10,1.281660148,675,11,0.888450288,1
245,5,1,10,1.261765203,770,11,0.943194554,1
254,5,1,10,1.214017335,729,11,0.943194554,1
305,6,1,10,1.162290478,775,11,0.943194554,1
227,6,1,10,1.229933291,696,11,0.888450288,1
250,5,1,10,1.190143401,751,11,0.943194554,1
238,6,1,10,1.361239927,573,11,0.888450288,1
210,2,1,10,1.309513071,663,11,0.943194554,1
213,5,1,10,1.381134872,721,11,0.943194554,1
207,6,1,10,1.405008806,662,11,0.943194554,1
303,5,1,10,1.186164412,735,11,0.888450288,1
267,5,1,10,1.305534082,573,11,0.943194554,1
219,6,1,10,1.432861729,610,11,0.943194554,1
232,5,1,10,1.365218916,620,11,0.888450288,1
303,6,1,10,1.337365993,763,11,0.888450288,1
256,6,1,10,1.46867263,608,11,0.943194554,1
271,5,1,10,1.361239927,690,11,0.943194554,1
197,6,1,10,1.448777685,616,11,0.943194554,1
195,5,1,10,1.416945773,557,11,0.888450288,1
200,6,1,10,1.162290478,732,11,0.888450288,1
291,5,1,10,1.138416545,828,11,0.888450288,1
219,6,1,10,1.305534082,630,11,0.943194554,1
237,2,1,10,1.361239927,572,11,0.888450288,1
241,2,1,10,1.385113861,653,11,0.888450288,1
249,2,1,10,1.174227445,751,11,0.943194554,1
232,5,1,10,1.269723181,726,11,0.943194554,1
190,5,1,10,1.309513071,523,11,0.943194554,1
251,5,1,10,1.305534082,666,11,0.943194554,1
233,6,1,10,1.329408015,619,11,0.943194554,1
194,2,1,10,1.357260938,676,11,0.943194554,1
308,2,1,10,1.27370217,758,11,0.943194554,1
240,6,1,10,1.249828236,638,11,0.943194554,1
242,2,1,10,1.365218916,739,11,0.888450288,1
283,5,1,10,1.146374522,764,11,0.943194554,1
349,6,1,10,1.158311489,684,11,0.943194554,1
280,6,1,10,1.178206434,803,11,0.888450288,1
291,5,1,10,1.174227445,751,11,0.888450288,1
202,6,1,10,1.317471049,673,11,0.888450288,1
281,2,1,10,1.269723181,745,11,0.888450288,1
307,6,1,10,1.198101379,693,11,0.943194554,1
228,2,1,10,1.456735663,623,11,0.943194554,1
260,5,1,10,1.464693641,548,11,0.888450288,1
219,5,1,10,1.38909285,587,11,0.888450288,1
201,2,1,10,1.229933291,598,11,0.888450288,1
244,2,1,10,1.520399486,628,11,0.888450288,1
295,2,1,10,1.082710699,850,11,0.888450288,1
252,2,1,10,1.1543325,772,11,0.888450288,1
255,6,1,10,1.333387004,653,11,0.943194554,1
193,6,1,10,1.297576104,675,11,0.888450288,1
223,6,1,10,1.261765203,701,11,0.888450288,1
183,2,1,10,1.365218916,659,11,0.943194554,1
253,2,1,10,1.289618126,588,11,0.888450288,1
240,2,1,10,1.377155883,707,11,0.888450288,1
233,5,1,10,1.508462519,559,11,0.888450288,1
261,2,1,10,1.138416545,707,11,0.943194554,1
230,5,1,10,1.19412239,697,11,0.943194554,1
267,5,1,10,1.174227445,801,11,0.943194554,1
298,5,1,10,1.27370217,667,11,0.943194554,1
282,5,1,10,1.420924762,589,11,0.943194554,1
235,6,1,10,1.548252409,425,11,0.943194554,1
241,5,1,10,1.401029817,688,11,0.888450288,1
210,5,1,10,1.353281949,707,11,0.943194554,1
276,2,1,10,1.134437556,806,11,0.888450288,1
256,5,1,10,1.293597115,672,11,0.943194554,1
257,5,1,10,1.436840718,582,11,0.888450288,1
199,2,1,10,1.110563622,752,11,0.943194554,1
190,5,1,10,1.245849247,695,11,0.888450288,1
294,2,1,10,1.305534082,758,11,0.888450288,1
339,5,1,10,1.114542611,819,11,0.943194554,1
267,2,1,10,1.114542611,684,11,0.888450288,1
247,5,1,10,1.225954302,772,11,0.888450288,1
239,6,1,10,1.261765203,769,11,0.943194554,1
203,2,1,10,1.217996324,713,11,0.888450288,1
266,2,1,10,0.943446085,883,11,0.888450288,1
258,5,1,10,1.198101379,708,11,0.943194554,1
309,5,1,10,1.293597115,644,11,0.888450288,1
289,2,1,10,1.094647666,711,11,0.943194554,1
289,5,1,10,1.106584633,732,11,0.943194554,1
269,2,1,10,1.198101379,794,11,0.888450288,1
268,5,1,10,1.277681159,718,11,0.888450288,1
234,2,1,10,1.210038346,678,11,0.943194554,1
264,5,1,10,1.285639137,702,11,0.943194554,1
218,6,1,10,1.34930296,612,11,0.888450288,1
213,6,1,10,1.420924762,547,11,0.943194554,1
229,6,1,10,1.369197905,665,11,0.943194554,1
250,5,1,10,1.182185423,759,11,0.888450288,1
228,6,1,10,1.186164412,695,11,0.943194554,1
265,2,1,10,1.397050828,647,11,0.943194554,1
274,6,1,10,1.214017335,741,11,0.888450288,1
247,5,1,10,1.277681159,704,11,0.888450288,1
212,6,1,10,0.80418147,971,11,0.888450288,1
270,2,1,10,1.301555093,621,11,0.943194554,1
330,2,1,10,1.134437556,817,11,0.888450288,1
272,2,1,10,1.257786214,631,11,0.943194554,1
260,6,1,10,1.337365993,743,11,0.888450288,1
246,6,1,10,1.540294431,676,11,0.888450288,1
269,6,1,10,1.281660148,710,11,0.943194554,1
287,2,1,10,1.202080368,664,11,0.888450288,1
244,5,1,10,1.31349206,702,11,0.943194554,1
270,5,1,10,1.007109908,826,11,0.888450288,1
242,6,1,10,1.170248456,582,11,0.943194554,1
206,2,1,10,1.412966784,579,11,0.943194554,1
204,5,1,10,1.341344982,689,11,0.888450288,1
213,6,1,10,1.265744192,541,11,0.943194554,1
270,6,1,10,1.190143401,746,11,0.888450288,1
270,6,1,10,1.373176894,687,11,0.943194554,1
267,5,1,10,1.317471049,622,11,0.943194554,1
255,6,1,10,1.305534082,678,11,0.888450288,1
276,5,1,10,1.241870258,629,11,0.888450288,1
237,2,1,10,1.301555093,602,11,0.888450288,1
289,5,1,10,1.003130919,689,11,0.888450288,1
299,6,1,10,1.114542611,823,11,0.888450288,1
295,5,1,10,1.023025864,906,11,0.888450288,1
251,5,1,10,1.46867263,607,11,0.943194554,1
302,6,1,10,1.142395533,738,11,0.888450288,1
252,6,1,10,1.285639137,721,11,0.943194554,1
234,2,1,10,1.34930296,642,11,0.943194554,1
179,5,1,10,1.317471049,701,11,0.888450288,1
274,6,1,10,1.054857776,753,11,0.888450288,1
193,5,1,10,1.329408015,691,11,0.888450288,1
249,2,1,10,1.289618126,613,11,0.888450288,1
173,6,1,10,1.508462519,664,11,0.888450288,1
236,6,1,10,1.444798696,622,11,0.943194554,1
261,6,1,10,1.241870258,699,11,0.888450288,1
222,2,1,10,1.357260938,655,11,0.943194554,1
265,6,1,10,1.261765203,731,11,0.943194554,1
259,5,1,10,1.293597115,726,11,0.888450288,1
232,5,1,10,1.229933291,786,11,0.888450288,1
272,2,1,10,1.210038346,675,11,0.943194554,1
274,2,1,10,1.385113861,584,11,0.888450288,1
227,5,1,10,1.373176894,650,11,0.888450288,1
258,2,1,10,1.341344982,694,11,0.888450288,1
200,5,1,10,1.496525552,554,11,0.888450288,1
299,2,1,10,1.090668677,758,11,0.888450288,1
275,6,1,10,1.329408015,637,11,0.888450288,1
202,5,1,10,1.357260938,649,11,0.943194554,1
219,6,1,10,1.516420497,606,11,0.888450288,1
236,5,1,10,1.214017335,709,11,0.943194554,1
271,6,1,10,1.162290478,691,11,0.943194554,1
171,6,1,10,1.341344982,590,11,0.888450288,1
264,2,1,10,1.146374522,671,11,0.888450288,1
211,5,1,10,1.214017335,721,11,0.888450288,1
269,2,1,10,1.07873171,770,11,0.943194554,1
286,2,1,10,0.99915193,851,11,0.888450288,1
240,6,1,10,1.436840718,623,11,0.943194554,1
297,5,1,10,1.257786214,814,11,0.943194554,1
268,6,1,10,1.249828236,734,11,0.888450288,1
291,5,1,10,1.381134872,751,11,0.943194554,1
242,2,1,10,1.146374522,687,11,0.943194554,1
263,2,1,10,1.1543325,917,11,0.943194554,1
273,5,1,10,1.210038346,631,11,0.943194554,1
243,6,1,10,1.146374522,686,11,0.888450288,1
254,2,1,10,1.249828236,769,11,0.943194554,1
234,2,1,10,1.198101379,715,11,0.888450288,1
278,6,1,10,1.357260938,536,11,0.888450288,1
193,6,1,10,1.289618126,593,11,0.888450288,1
252,5,1,10,1.170248456,772,11,0.888450288,1
250,5,1,10,1.1543325,729,11,0.943194554,1
274,6,1,10,1.241870258,732,11,0.888450288,1
224,2,1,10,1.508462519,529,11,0.943194554,1
245,6,1,10,1.333387004,702,11,0.943194554,1
234,6,1,10,1.265744192,589,11,0.888450288,1
205,2,1,10,1.305534082,841,11,0.888450288,1
258,5,1,10,1.317471049,712,11,0.943194554,1
296,2,1,10,1.146374522,675,11,0.888450288,1
203,5,1,10,1.245849247,671,11,0.943194554,1
210,6,1,10,1.444798696,588,11,0.943194554,1
239,5,1,10,1.432861729,661,11,0.943194554,1
242,2,1,10,1.369197905,646,11,0.888450288,1
222,2,1,10,1.500504541,496,11,0.943194554,1
200,6,1,10,1.432861729,529,11,0.943194554,1
248,5,1,10,1.385113861,594,11,0.888450288,1
274,5,1,10,0.96334103,809,11,0.943194554,1
215,2,1,10,1.309513071,669,11,0.943194554,1
277,2,1,10,1.385113861,686,11,0.888450288,1
285,2,1,10,1.261765203,664,11,0.888450288,1
189,2,1,10,1.186164412,804,11,0.888450288,1
215,5,1,10,1.146374522,721,11,0.943194554,1
201,5,1,10,1.627832189,529,11,0.943194554,1
252,6,1,10,1.492546564,502,11,0.943194554,1
236,5,1,10,1.146374522,750,11,0.943194554,1
289,6,1,10,1.269723181,756,11,0.888450288,1
259,6,1,10,1.381134872,768,11,0.943194554,1
321,6,1,10,0.975277996,850,11,0.943194554,1
288,5,1,10,1.253807225,688,11,0.943194554,1
206,6,1,10,1.424903751,541,11,0.888450288,1
273,5,1,10,1.257786214,651,11,0.943194554,1
244,2,1,10,1.345323971,636,11,0.943194554,1
232,6,1,10,1.158311489,729,11,0.943194554,1
275,5,1,10,1.186164412,767,11,0.943194554,1
312,5,1,10,1.317471049,655,11,0.888450288,1
241,5,1,10,1.245849247,661,11,0.888450288,1
229,2,1,10,1.592021288,625,11,0.888450288,1
262,2,1,10,1.198101379,750,11,0.888450288,1
299,2,1,10,1.102605644,645,11,0.943194554,1
252,6,1,10,1.393071839,633,11,0.943194554,1
267,2,1,10,1.265744192,728,11,0.943194554,1
235,5,1,10,1.31349206,757,11,0.888450288,1
275,5,1,10,1.31349206,642,11,0.943194554,1
254,5,1,10,1.281660148,599,11,0.888450288,1
225,2,1,10,1.333387004,662,11,0.888450288,1
297,5,1,10,1.146374522,685,11,0.943194554,1
210,6,1,10,1.301555093,498,11,0.943194554,1
247,6,1,10,1.420924762,515,11,0.943194554,1
249,6,1,10,1.329408015,732,11,0.943194554,1
271,2,1,10,1.249828236,681,11,0.888450288,1
242,6,1,10,1.178206434,758,11,0.888450288,1
232,5,1,10,1.281660148,722,11,0.943194554,1
255,6,1,10,1.381134872,637,11,0.943194554,1
258,5,1,10,1.536315442,583,11,0.888450288,1
255,2,1,10,1.023025864,778,11,0.943194554,1
255,2,1,10,1.102605644,742,11,0.943194554,1
259,5,1,10,1.170248456,785,11,0.943194554,1
255,2,1,10,1.110563622,816,11,0.943194554,1
191,2,1,10,1.480609597,603,11,0.888450288,1
204,2,1,10,1.492546564,452,11,0.943194554,1
254,5,1,10,1.440819707,558,11,0.888450288,1
259,5,1,10,1.381134872,649,11,0.888450288,1
196,5,1,10,1.548252409,572,11,0.888450288,1
276,6,1,10,1.305534082,707,11,0.888450288,1
258,5,1,10,1.106584633,742,11,0.888450288,1
228,2,1,10,1.381134872,623,11,0.943194554,1
238,6,1,10,1.289618126,694,11,0.943194554,1
264,6,1,10,1.134437556,755,11,0.888450288,1
313,5,1,10,1.305534082,632,11,0.888450288,1
280,2,1,10,1.397050828,634,11,0.888450288,1
